pert_id,pert_iname,target_organ,mCS_homo,mCS_hetero,OrganScore,efficacy_z,specificity,robustness,composite_score,rank
BRD-K29173907,isoflupredone-acetate,skin,0.0547023434510686,-0.0260359176587335,0.0807382611098021,2.8283135152744068,0.08322104665476104,0.677526895320696,1.3595497887024,5
BRD-K48195008,ethinylestradiol,skin,0.0489008549197141,-0.03193365547662074,0.08083451039633484,2.8315846007615355,0.08331729594129378,0.6049502201405839,1.3391140951291776,6
BRD-K12623437,BRD-K12623437,skin,0.0750974860691719,0.002377854960536251,0.07271963110863565,2.5557959188499395,0.07520241665359459,0.9693082337442662,1.335671562659334,7
BRD-K50177987,BRD-K50177987,skin,0.0536125511716623,-0.02533673634377267,0.07894928751543497,2.7675142535635096,0.0814320730603939,0.6790758066470607,1.33515806533764,8
BRD-K85518562,cilastatin,skin,0.0588364307042832,-0.01811695237676469,0.07695338308104789,2.6996823322661085,0.07943616862600683,0.764572371897659,1.333075495063543,9
BRD-A62890442,3-methyl-GABA,skin,0.0761344942397839,0.003789423697319398,0.0723450705424645,2.5430662698708124,0.07482785608742344,0.9525871117134146,1.3254509982885763,10
BRD-A95445494,maackiain,skin,0.0592827255374357,-0.01591246688702696,0.07519519242446265,2.6399292458013552,0.0776779779694216,0.7883845169775944,1.3157904468046469,11
BRD-K15588452,R-96544,skin,0.0675260982874001,-0.002219865679762268,0.06974596396716236,2.4547341886238496,0.0722287495121213,0.9681721256641513,1.2940139380024216,12
BRD-A85587465,bemesetron,skin,0.056587664197616,-0.017003301424359303,0.07359096562197531,2.5854087064735696,0.07607375116693425,0.7689485202762888,1.2876701640223946,13
BRD-K18726304,BRD-K18726304,skin,0.0443753134165496,-0.033020341056890064,0.07739565447343966,2.7147131713002546,0.0798784400183986,0.5733566524002002,1.2818557962456816,14
BRD-K20123385,BRD-K20123385,skin,0.0663297935896659,-0.0024152223942237516,0.06874501598388964,2.420716415200245,0.07122780152884858,0.9648669440810598,1.2791149897630705,15
BRD-A39747742,estradiol-valerate,skin,0.0535306093773647,-0.018923462476538908,0.07245407185390361,2.546770740010497,0.07493685739886255,0.7388212688918533,1.2628357338914136,16
BRD-K44575778,BRD-K44575778,skin,0.0490135968857194,-0.02445651379182251,0.07347011067754192,2.5813013840296843,0.07595289622250086,0.6671229479172326,1.2554433068537938,17
BRD-K34098590,tienilic-acid,skin,0.054472394899948,-0.016829056687146658,0.07130145158709465,2.507598299748855,0.07378423713205359,0.7639731535761612,1.2543665371120065,18
BRD-K29555132,arachidonamide,skin,0.0580983225421855,-0.011301097256028588,0.06939941979821408,2.4429566924726416,0.07188220534317302,0.8371586192996492,1.2498949243819033,19
