pert_id,pert_iname,target_organ,mCS_homo,mCS_hetero,OrganScore,efficacy_z,specificity,robustness,composite_score,rank
BRD-K52075040,cerulenin,stomach,0.0680752541858285,-0.0055756329596837,0.0736508871455122,2.245584520127574,0.0704694385487714,0.924296457677453,1.196663576918897,5
BRD-K01638814,rilmenidine,stomach,0.0683353469682036,-0.0019192956445873,0.0702546426127909,2.137359532014911,0.0670731940160501,0.9726808696126508,1.1668700318945744,6
BRD-K98548675,parthenolide,stomach,0.0630128673869355,-0.0050764440953842,0.0680893114823197,2.068358924550566,0.0649078628855788,0.92544433072661,1.1244492279038831,7
BRD-K59597909,phenothiazine,stomach,0.0541757908392086,-0.0125509092172704,0.066726700056479,2.024937844606823,0.0635452514597381,0.8119057395639584,1.0726104351498384,8
BRD-A19037878,trichostatin-a,stomach,0.0555971935346704,-0.0097555407817566,0.065352734316427,1.981154947217751,0.0621712857196861,0.8507248247702319,1.0663308120340758,9
BRD-K78867378,MW-A1-12,stomach,0.0481926580531427,-0.0164374565415751,0.0646301145947178,1.9581278918810452,0.0614486659979769,0.7456687688205736,1.0253863871979834,10
BRD-A12409803,orteronel,stomach,0.0631725983102416,0.0063315128679776,0.0568410854422639,1.7099220930017571,0.0536596368455231,0.908904482748753,0.9727380730789856,11
BRD-K88544581,CI-976,stomach,0.04598432447343,-0.0140134343252426,0.0599977587986726,1.8105128876814176,0.0568163102019317,0.7664340354960714,0.9711802587819682,12
BRD-K02113016,olaparib,stomach,0.0498586323645294,-0.0078691296913668,0.0577277620558962,1.738176997807813,0.0545463134591553,0.8636855215326738,0.970740349620674,13
BRD-K64634304,tretinoin,stomach,0.0456106299930767,-0.0119327767448308,0.0575434067379075,1.7323023171405028,0.0543619581411666,0.7926299901143506,0.9470185113328562,14
BRD-A81936046,BRD-A81936046,stomach,0.0543756844220972,0.0012493779659922,0.0531263064561049,1.5915466616260598,0.049944857859364,0.977539295955671,0.9448639107949344,15
BRD-K19295594,gossypol,stomach,0.0604932100537032,0.0060750083930348,0.0544182016606683,1.6327142930523666,0.0512367530639274,0.9087401071313096,0.9410787752795178,16
BRD-K56851771,enzalutamide,stomach,0.056308759638381,0.003150296141122,0.0531584634972589,1.5925713803596806,0.0499770149005181,0.9470173854171808,0.936126872239182,17
BRD-A97437073,rosiglitazone,stomach,0.0456274337729421,-0.0082919791280164,0.0539194129009585,1.6168198522751398,0.0507379643042176,0.8462153282738994,0.915813928683491,18
BRD-A19500257,geldanamycin,stomach,0.0356093570542147,-0.0239252490230453,0.05953460607726,1.795754027626938,0.0563531574805191,0.5981287076660989,0.9146461705947606,19
